transaction_id,product,category,region,customer,year,month,quantity,unit_price,revenue,cost,profit,sales
TXN002800,Smartphone,Accessories,South,Customer_0480,2021,2,22,696.43,15321.5,9745.68,5575.83,15321.5
TXN002836,Monitor,Electronics,West,Customer_0377,2021,2,32,353.28,11305.03,7449.59,3855.45,11305.03
TXN002969,Webcam,Accessories,Central,Customer_0033,2021,2,81,88.78,7191.02,4987.76,2203.26,7191.02
TXN003005,Mouse,Networking,Central,Customer_0358,2021,2,70,26.42,1849.56,1285.92,563.64,1849.56
TXN003099,Mouse,Audio,Central,Customer_0253,2021,2,23,28.01,644.15,373.27,270.87,644.15
TXN003134,Scanner,Electronics,West,Customer_0430,2021,2,30,172.41,5172.38,2800.07,2372.31,5172.38
TXN003223,Keyboard,Electronics,West,Customer_0415,2021,2,60,41.09,2465.46,1519.17,946.28,2465.46
TXN003240,Laptop,Storage,Central,Customer_0072,2021,2,6,853.07,5118.41,3372.85,1745.56,5118.41
TXN003335,Webcam,Storage,South,Customer_0368,2021,2,91,78.88,7178.46,3661.0,3517.47,7178.46
TXN003347,Printer,Computers,Central,Customer_0258,2021,2,88,202.46,17816.91,12264.34,5552.58,17816.91
TXN003368,Desktop,Electronics,East,Customer_0432,2021,2,60,1028.63,61717.92,41167.58,20550.34,61717.92
TXN003378,Desktop,Storage,Central,Customer_0058,2021,2,38,1010.01,38380.27,23418.75,14961.52,38380.27
TXN003396,Laptop,Storage,North,Customer_0053,2021,2,3,914.13,2742.39,1858.75,883.64,2742.39
TXN003503,Smartphone,Audio,Central,Customer_0049,2021,2,35,489.03,17116.08,11957.71,5158.37,17116.08
TXN003535,Desktop,Networking,West,Customer_0498,2021,2,84,900.18,75614.93,39208.27,36406.66,75614.93
TXN003558,Modem,Storage,West,Customer_0028,2021,2,45,93.85,4223.25,2602.96,1620.29,4223.25
TXN003609,Headphones,Electronics,Central,Customer_0447,2021,2,65,80.37,5224.24,2961.16,2263.08,5224.24
TXN003675,Mouse,Networking,North,Customer_0387,2021,2,84,33.78,2837.93,1639.48,1198.45,2837.93
TXN003785,Speakers,Computers,West,Customer_0114,2021,2,88,150.74,13265.08,8845.51,4419.57,13265.08
TXN003845,Router,Networking,South,Customer_0430,2021,2,15,96.05,1440.74,816.16,624.59,1440.74
TXN003857,Mouse,Audio,Central,Customer_0233,2021,2,37,33.91,1254.7,660.85,593.85,1254.7
TXN003944,Hard Drive,Accessories,West,Customer_0417,2021,2,11,126.41,1390.56,772.56,618.0,1390.56
TXN004044,Printer,Storage,North,Customer_0194,2021,2,69,238.31,16443.48,9308.85,7134.63,16443.48
TXN004058,Hard Drive,Networking,North,Customer_0110,2021,2,38,116.61,4431.35,2323.37,2107.98,4431.35
TXN004068,Keyboard,Storage,East,Customer_0313,2021,2,54,44.07,2379.7,1528.54,851.17,2379.7
TXN004079,Mouse,Accessories,North,Customer_0488,2021,2,54,32.05,1730.91,1033.45,697.46,1730.91
TXN004082,Mouse,Electronics,Central,Customer_0326,2021,2,82,34.42,2822.8,1538.9,1283.9,2822.8
TXN004105,Laptop,Computers,North,Customer_0079,2021,2,85,803.81,68323.46,35593.25,32730.2,68323.46
TXN004132,Router,Audio,North,Customer_0454,2021,2,86,96.79,8323.9,4410.03,3913.87,8323.9
TXN004141,Scanner,Electronics,South,Customer_0260,2021,2,11,175.72,1932.97,1031.01,901.96,1932.97
TXN004235,Desktop,Computers,North,Customer_0498,2021,2,25,990.92,24773.03,13671.34,11101.69,24773.03
TXN004267,Scanner,Audio,West,Customer_0145,2021,2,85,155.41,13209.44,7234.96,5974.48,13209.44
TXN004279,Laptop,Accessories,West,Customer_0225,2021,2,47,761.5,35790.58,24302.19,11488.38,35790.58
TXN004288,Scanner,Networking,North,Customer_0161,2021,2,52,165.98,8630.85,5195.61,3435.24,8630.85
TXN004333,Modem,Computers,West,Customer_0225,2021,2,45,73.97,3328.72,2297.66,1031.06,3328.72
TXN004412,Keyboard,Networking,South,Customer_0021,2021,2,35,44.22,1547.83,873.52,674.31,1547.83
TXN004445,Headphones,Computers,East,Customer_0006,2021,2,5,85.08,425.41,291.39,134.02,425.41
TXN004641,Hard Drive,Electronics,West,Customer_0093,2021,2,21,141.4,2969.41,1787.02,1182.39,2969.41
TXN004715,Keyboard,Storage,West,Customer_0306,2021,2,41,57.3,2349.5,1637.92,711.57,2349.5
TXN004737,Scanner,Audio,South,Customer_0061,2021,2,14,153.25,2145.53,1360.85,784.68,2145.53
TXN004755,Monitor,Accessories,West,Customer_0495,2021,2,9,299.36,2694.23,1633.19,1061.03,2694.23
TXN004774,Headphones,Storage,East,Customer_0431,2021,2,63,87.86,5535.29,3848.14,1687.16,5535.29
TXN004779,Keyboard,Storage,Central,Customer_0425,2021,2,52,57.83,3007.41,1578.77,1428.64,3007.41
TXN004845,Tablet,Computers,West,Customer_0180,2021,2,54,333.71,18020.3,11195.75,6824.55,18020.3
TXN004859,Desktop,Audio,North,Customer_0240,2021,2,51,814.45,41537.12,20799.65,20737.47,41537.12
TXN004920,Router,Storage,North,Customer_0356,2021,2,97,84.49,8195.36,4142.4,4052.96,8195.36
TXN004923,Modem,Electronics,Central,Customer_0227,2021,2,78,93.97,7329.98,4664.05,2665.93,7329.98
TXN005014,Webcam,Storage,South,Customer_0176,2021,2,82,64.41,5281.86,3614.53,1667.33,5281.86
TXN005226,Desktop,Electronics,South,Customer_0019,2021,2,98,1128.34,110577.34,76051.82,34525.52,110577.34
TXN005268,Speakers,Computers,Central,Customer_0342,2021,2,41,168.75,6918.79,3719.35,3199.44,6918.79
TXN005277,Modem,Electronics,West,Customer_0088,2021,2,91,92.78,8442.74,4343.8,4098.94,8442.74
TXN005313,Smartphone,Audio,Central,Customer_0333,2021,2,4,516.59,2066.36,1379.04,687.32,2066.36
TXN005355,Printer,Computers,Central,Customer_0497,2021,2,28,208.47,5837.09,3478.02,2359.07,5837.09
TXN005445,Hard Drive,Storage,West,Customer_0214,2021,2,28,105.08,2942.12,1474.98,1467.14,2942.12
TXN005491,Speakers,Electronics,West,Customer_0250,2021,2,36,168.1,6051.47,3761.51,2289.96,6051.47
TXN005530,Desktop,Accessories,South,Customer_0457,2021,2,99,1193.42,118148.65,62499.99,55648.66,118148.65
TXN005545,Smartphone,Storage,Central,Customer_0442,2021,2,43,508.19,21852.1,14658.73,7193.37,21852.1
TXN005755,Scanner,Networking,East,Customer_0423,2021,2,4,167.1,668.39,403.66,264.73,668.39
TXN005798,Speakers,Storage,West,Customer_0075,2021,2,24,137.1,3290.35,2104.69,1185.66,3290.35
TXN005947,Speakers,Networking,West,Customer_0425,2021,2,60,128.46,7707.45,4064.25,3643.2,7707.45
TXN006006,Printer,Storage,East,Customer_0493,2021,2,80,167.87,13429.81,8822.6,4607.2,13429.81
TXN006098,Speakers,Storage,West,Customer_0192,2021,2,40,176.99,7079.69,4716.69,2363.0,7079.69
TXN006152,Mouse,Accessories,West,Customer_0009,2021,2,12,25.22,302.66,161.98,140.68,302.66
TXN006236,Mouse,Audio,East,Customer_0201,2021,2,2,26.45,52.9,35.53,17.37,52.9
TXN006257,Hard Drive,Audio,South,Customer_0187,2021,2,41,134.1,5498.2,3695.81,1802.4,5498.2
TXN006301,Router,Storage,Central,Customer_0008,2021,2,18,107.13,1928.33,995.51,932.82,1928.33
TXN006313,Tablet,Computers,West,Customer_0406,2021,2,48,475.85,22840.66,14668.98,8171.68,22840.66
TXN006477,Tablet,Storage,North,Customer_0445,2021,2,28,456.56,12783.77,7992.96,4790.81,12783.77
TXN006519,Monitor,Networking,North,Customer_0214,2021,2,49,280.43,13741.17,7775.93,5965.24,13741.17
TXN006573,Monitor,Electronics,Central,Customer_0038,2021,2,56,241.11,13501.91,8362.58,5139.33,13501.91
TXN006952,Modem,Electronics,Central,Customer_0245,2021,2,76,72.38,5500.87,3562.25,1938.62,5500.87
TXN006983,Monitor,Networking,West,Customer_0336,2021,2,4,260.03,1040.11,693.14,346.96,1040.11
TXN007003,Keyboard,Accessories,Central,Customer_0125,2021,2,58,46.03,2669.93,1558.29,1111.64,2669.93
TXN007030,Keyboard,Electronics,North,Customer_0080,2021,2,46,54.36,2500.73,1251.71,1249.02,2500.73
TXN007188,Router,Audio,South,Customer_0352,2021,2,94,116.34,10935.9,7328.75,3607.15,10935.9
TXN007201,Webcam,Accessories,East,Customer_0438,2021,2,68,74.15,5042.11,3250.58,1791.53,5042.11
TXN007202,Laptop,Accessories,West,Customer_0247,2021,2,17,777.86,13223.6,7601.16,5622.43,13223.6
TXN007276,Mouse,Networking,West,Customer_0087,2021,2,96,33.78,3242.54,1766.13,1476.41,3242.54
TXN007322,Monitor,Networking,South,Customer_0376,2021,2,27,342.23,9240.29,5377.9,3862.39,9240.29
TXN007362,Printer,Audio,East,Customer_0420,2021,2,24,188.71,4529.06,2453.58,2075.48,4529.06
TXN007488,Modem,Computers,South,Customer_0287,2021,2,31,69.62,2158.08,1087.67,1070.41,2158.08
TXN007493,Laptop,Storage,Central,Customer_0192,2021,2,18,948.04,17064.63,11344.89,5719.74,17064.63
TXN007510,Headphones,Storage,West,Customer_0234,2021,2,92,116.75,10740.86,6045.18,4695.68,10740.86
TXN007601,Keyboard,Storage,East,Customer_0329,2021,2,18,53.02,954.35,649.58,304.77,954.35
TXN007645,Headphones,Accessories,South,Customer_0001,2021,2,60,104.83,6290.0,3366.75,2923.25,6290.0
TXN007661,Monitor,Electronics,Central,Customer_0258,2021,2,82,247.83,20322.13,11265.98,9056.16,20322.13
TXN007774,Router,Storage,Central,Customer_0050,2021,2,68,106.44,7237.93,4449.32,2788.6,7237.93
TXN007965,Laptop,Networking,East,Customer_0427,2021,2,59,687.53,40564.29,25909.74,14654.55,40564.29
TXN007967,Smartphone,Audio,North,Customer_0358,2021,2,16,646.1,10337.53,5984.17,4353.36,10337.53
TXN007976,Desktop,Accessories,North,Customer_0217,2021,2,50,1130.42,56520.93,29775.95,26744.99,56520.93
TXN007997,Printer,Audio,West,Customer_0476,2021,2,59,226.76,13378.63,8073.93,5304.7,13378.63
TXN008044,Hard Drive,Audio,East,Customer_0204,2021,2,88,126.54,11135.3,7362.0,3773.29,11135.3
TXN008094,Speakers,Networking,Central,Customer_0120,2021,2,68,123.16,8374.81,5540.16,2834.65,8374.81
TXN008101,Modem,Electronics,South,Customer_0290,2021,2,87,84.09,7315.66,4781.11,2534.55,7315.66
TXN008232,Modem,Computers,East,Customer_0043,2021,2,54,82.12,4434.72,2907.92,1526.8,4434.72
TXN008265,Scanner,Computers,East,Customer_0211,2021,2,85,149.33,12692.96,6512.31,6180.65,12692.96
TXN008383,Smartphone,Accessories,West,Customer_0361,2021,2,86,696.41,59891.04,30556.54,29334.5,59891.04
TXN008394,Keyboard,Networking,East,Customer_0358,2021,2,72,48.58,3497.54,2145.56,1351.98,3497.54
TXN008409,Tablet,Accessories,Central,Customer_0490,2021,2,91,478.67,43559.4,28598.93,14960.47,43559.4
TXN008451,Speakers,Electronics,West,Customer_0408,2021,2,95,139.41,13244.27,6900.9,6343.37,13244.27
TXN008486,Tablet,Audio,West,Customer_0284,2021,2,24,441.86,10604.75,5796.47,4808.28,10604.75
TXN008603,Laptop,Electronics,Central,Customer_0070,2021,2,27,754.05,20359.44,14234.9,6124.53,20359.44
TXN008671,Router,Electronics,West,Customer_0324,2021,2,11,95.01,1045.14,604.3,440.85,1045.14
TXN008708,Tablet,Storage,Central,Customer_0102,2021,2,35,397.75,13921.22,8659.19,5262.03,13921.22
TXN008719,Hard Drive,Computers,South,Customer_0400,2021,2,77,116.7,8985.87,5457.03,3528.84,8985.87
TXN008811,Mouse,Networking,South,Customer_0123,2021,2,30,29.84,895.31,625.98,269.33,895.31
TXN008831,Monitor,Accessories,North,Customer_0403,2021,2,44,300.28,13212.19,6981.1,6231.09,13212.19
TXN008835,Headphones,Electronics,West,Customer_0308,2021,2,5,110.0,550.0,298.37,251.63,550.0
TXN008886,Printer,Accessories,West,Customer_0107,2021,2,50,199.63,9981.74,6545.38,3436.36,9981.74
TXN008932,Laptop,Storage,East,Customer_0282,2021,2,45,804.01,36180.5,19281.27,16899.23,36180.5
TXN008937,Smartphone,Audio,East,Customer_0311,2021,2,73,609.04,44459.93,28999.04,15460.89,44459.93
TXN008963,Scanner,Audio,West,Customer_0271,2021,2,4,153.23,612.91,326.31,286.6,612.91
TXN008989,Hard Drive,Networking,Central,Customer_0059,2021,2,19,130.16,2473.13,1719.56,753.58,2473.13
TXN009016,Printer,Electronics,South,Customer_0317,2021,2,63,164.37,10355.16,5211.27,5143.9,10355.16
TXN009037,Smartphone,Computers,North,Customer_0433,2021,2,27,513.17,13855.63,9270.53,4585.09,13855.63
TXN009045,Router,Networking,South,Customer_0077,2021,2,88,89.62,7886.67,4903.89,2982.78,7886.67
TXN009060,Smartphone,Accessories,East,Customer_0311,2021,2,11,680.14,7481.53,3913.2,3568.34,7481.53
TXN009189,Printer,Electronics,Central,Customer_0366,2021,2,27,174.13,4701.46,3222.24,1479.22,4701.46
TXN009210,Tablet,Computers,North,Customer_0497,2021,2,19,432.1,8209.9,4158.21,4051.7,8209.9
TXN009280,Headphones,Computers,Central,Customer_0454,2021,2,39,83.29,3248.17,1690.81,1557.36,3248.17
TXN009409,Router,Audio,West,Customer_0084,2021,2,75,92.32,6923.87,3810.73,3113.15,6923.87
TXN009443,Mouse,Audio,North,Customer_0346,2021,2,82,28.12,2305.84,1243.8,1062.05,2305.84
TXN009625,Webcam,Audio,East,Customer_0454,2021,2,59,82.45,4864.28,2841.55,2022.73,4864.28
TXN009667,Speakers,Computers,West,Customer_0095,2021,2,36,153.37,5521.34,3296.54,2224.8,5521.34
TXN009686,Smartphone,Audio,Central,Customer_0113,2021,2,28,637.29,17844.23,12197.5,5646.73,17844.23
TXN009689,Desktop,Accessories,Central,Customer_0250,2021,2,50,1013.41,50670.66,35247.53,15423.13,50670.66
TXN009719,Router,Audio,Central,Customer_0126,2021,2,53,81.57,4322.98,2582.82,1740.16,4322.98
TXN009753,Hard Drive,Electronics,West,Customer_0447,2021,2,69,129.2,8914.98,5472.74,3442.23,8914.98
TXN009770,Hard Drive,Computers,West,Customer_0402,2021,2,72,101.66,7319.52,4632.91,2686.62,7319.52
TXN009785,Webcam,Storage,Central,Customer_0132,2021,2,64,69.93,4475.76,3014.07,1461.69,4475.76
TXN009900,Keyboard,Computers,East,Customer_0500,2021,2,9,56.09,504.8,257.68,247.12,504.8
TXN009949,Webcam,Electronics,Central,Customer_0026,2021,2,72,65.56,4720.17,2814.17,1906.01,4720.17
TXN009957,Printer,Audio,East,Customer_0006,2021,2,93,174.61,16238.52,8997.19,7241.32,16238.52
TXN009968,Hard Drive,Computers,West,Customer_0097,2021,2,14,121.34,1698.76,988.53,710.23,1698.76
TXN000055,Keyboard,Computers,North,Customer_0177,2021,3,14,48.32,676.49,448.67,227.82,676.49
TXN000094,Printer,Electronics,West,Customer_0107,2021,3,75,194.65,14599.07,7850.02,6749.06,14599.07
TXN000133,Printer,Networking,South,Customer_0347,2021,3,42,232.31,9756.82,5058.26,4698.56,9756.82
TXN000150,Smartphone,Accessories,North,Customer_0431,2021,3,66,669.02,44155.51,26309.96,17845.55,44155.51
TXN000153,Tablet,Accessories,South,Customer_0356,2021,3,47,346.26,16273.99,10555.14,5718.85,16273.99
TXN000165,Webcam,Storage,East,Customer_0443,2021,3,84,93.92,7889.58,4825.5,3064.09,7889.58
TXN000182,Webcam,Accessories,Central,Customer_0374,2021,3,31,66.53,2062.5,1384.27,678.22,2062.5
TXN000192,Speakers,Electronics,East,Customer_0434,2021,3,71,163.91,11637.76,8116.27,3521.49,11637.76
TXN000234,Hard Drive,Accessories,East,Customer_0410,2021,3,32,128.76,4120.44,2828.86,1291.57,4120.44
TXN000265,Webcam,Networking,South,Customer_0095,2021,3,46,69.52,3197.8,2020.6,1177.2,3197.8
TXN000361,Hard Drive,Computers,East,Customer_0279,2021,3,19,104.35,1982.59,1250.62,731.97,1982.59
TXN000415,Monitor,Storage,East,Customer_0082,2021,3,17,314.45,5345.63,2907.12,2438.51,5345.63
TXN000420,Scanner,Audio,West,Customer_0455,2021,3,54,172.79,9330.48,4963.22,4367.26,9330.48
TXN000426,Desktop,Audio,West,Customer_0022,2021,3,36,1041.7,37501.21,23202.07,14299.14,37501.21
TXN000442,Webcam,Computers,North,Customer_0310,2021,3,33,78.28,2583.1,1568.02,1015.09,2583.1
TXN000508,Router,Storage,East,Customer_0214,2021,3,82,104.68,8583.6,5194.94,3388.66,8583.6
TXN000513,Keyboard,Audio,Central,Customer_0451,2021,3,44,46.61,2051.05,1083.27,967.78,2051.05
TXN000517,Laptop,Networking,East,Customer_0006,2021,3,38,822.49,31254.79,17502.2,13752.6,31254.79
TXN000530,Modem,Storage,North,Customer_0258,2021,3,9,68.48,616.31,370.92,245.39,616.31
TXN000577,Laptop,Networking,North,Customer_0301,2021,3,83,881.38,73154.67,38200.45,34954.22,73154.67
TXN000645,Speakers,Electronics,East,Customer_0099,2021,3,70,177.73,12441.09,8385.25,4055.84,12441.09
TXN000746,Mouse,Electronics,North,Customer_0349,2021,3,2,35.81,71.62,49.69,21.94,71.62
TXN000752,Smartphone,Audio,West,Customer_0164,2021,3,58,624.92,36245.5,24022.56,12222.94,36245.5
TXN000798,Monitor,Electronics,Central,Customer_0411,2021,3,28,254.3,7120.34,3859.58,3260.76,7120.34
TXN000830,Monitor,Accessories,South,Customer_0118,2021,3,51,250.99,12800.25,7029.84,5770.41,12800.25
TXN000840,Monitor,Electronics,West,Customer_0010,2021,3,24,323.22,7757.36,4296.63,3460.73,7757.36
TXN000886,Modem,Electronics,South,Customer_0368,2021,3,33,89.5,2953.64,1955.67,997.97,2953.64
TXN000900,Headphones,Electronics,Central,Customer_0457,2021,3,83,112.86,9367.2,5707.53,3659.67,9367.2
TXN000915,Laptop,Storage,Central,Customer_0460,2021,3,81,816.22,66114.11,35972.61,30141.51,66114.11
TXN000984,Hard Drive,Computers,West,Customer_0334,2021,3,86,110.17,9475.02,4944.42,4530.6,9475.02
TXN001083,Tablet,Audio,East,Customer_0342,2021,3,37,413.84,15312.23,9164.63,6147.6,15312.23
TXN001106,Keyboard,Accessories,South,Customer_0307,2021,3,59,42.58,2512.48,1673.06,839.42,2512.48
TXN001134,Webcam,Audio,West,Customer_0460,2021,3,17,68.9,1171.31,717.77,453.54,1171.31
TXN001194,Laptop,Networking,East,Customer_0403,2021,3,48,689.81,33110.88,17233.1,15877.78,33110.88
TXN001240,Desktop,Networking,Central,Customer_0214,2021,3,42,1139.67,47866.07,26257.64,21608.42,47866.07
TXN001281,Router,Storage,South,Customer_0400,2021,3,6,109.61,657.67,337.09,320.59,657.67
TXN001290,Hard Drive,Audio,East,Customer_0395,2021,3,40,143.18,5727.34,3877.23,1850.11,5727.34
TXN001325,Scanner,Networking,East,Customer_0435,2021,3,26,162.99,4237.87,2951.04,1286.83,4237.87
TXN001329,Monitor,Computers,North,Customer_0096,2021,3,13,359.02,4667.22,2657.72,2009.5,4667.22
TXN001350,Smartphone,Computers,West,Customer_0143,2021,3,35,553.1,19358.65,12922.92,6435.73,19358.65
TXN001366,Router,Accessories,East,Customer_0162,2021,3,71,86.98,6175.67,3348.33,2827.34,6175.67
TXN001381,Headphones,Electronics,West,Customer_0014,2021,3,39,101.64,3963.8,2250.16,1713.64,3963.8
TXN001401,Desktop,Networking,South,Customer_0372,2021,3,5,1123.01,5615.04,3872.93,1742.12,5615.04
TXN001407,Desktop,Electronics,East,Customer_0169,2021,3,38,1184.1,44995.81,28156.08,16839.73,44995.81
TXN001424,Mouse,Networking,South,Customer_0371,2021,3,80,32.2,2576.33,1456.29,1120.04,2576.33
TXN001446,Monitor,Computers,South,Customer_0189,2021,3,48,321.39,15426.86,9653.15,5773.71,15426.86
TXN001455,Webcam,Networking,West,Customer_0202,2021,3,38,67.98,2583.27,1725.9,857.37,2583.27
TXN001606,Webcam,Networking,West,Customer_0349,2021,3,94,77.25,7261.19,3649.7,3611.49,7261.19
TXN001619,Webcam,Accessories,West,Customer_0153,2021,3,93,92.32,8585.78,5090.97,3494.81,8585.78
TXN001692,Tablet,Storage,West,Customer_0287,2021,3,36,425.07,15302.59,8658.73,6643.86,15302.59
TXN001713,Monitor,Accessories,East,Customer_0214,2021,3,34,247.97,8430.95,5278.05,3152.9,8430.95
TXN001714,Laptop,Accessories,North,Customer_0334,2021,3,35,870.69,30474.28,15444.0,15030.29,30474.28
TXN001740,Monitor,Accessories,South,Customer_0498,2021,3,80,271.06,21685.16,11345.52,10339.65,21685.16
TXN001778,Hard Drive,Audio,Central,Customer_0134,2021,3,45,105.61,4752.38,2589.61,2162.77,4752.38
TXN001784,Scanner,Computers,East,Customer_0234,2021,3,89,173.21,15415.41,10171.49,5243.92,15415.41
TXN001802,Keyboard,Networking,South,Customer_0269,2021,3,72,57.18,4116.74,2704.32,1412.42,4116.74
TXN001820,Router,Computers,Central,Customer_0156,2021,3,82,90.02,7381.25,4406.72,2974.52,7381.25
TXN001886,Mouse,Accessories,Central,Customer_0066,2021,3,19,25.69,488.06,291.79,196.27,488.06
TXN001990,Mouse,Audio,North,Customer_0222,2021,3,30,35.6,1068.14,663.71,404.43,1068.14
TXN002011,Webcam,Networking,Central,Customer_0462,2021,3,71,91.92,6526.61,3841.56,2685.04,6526.61
TXN002066,Webcam,Electronics,North,Customer_0428,2021,3,34,79.7,2709.94,1509.62,1200.32,2709.94
TXN002149,Monitor,Accessories,Central,Customer_0271,2021,3,48,320.67,15392.34,8300.95,7091.39,15392.34
TXN002297,Keyboard,Networking,East,Customer_0087,2021,3,73,41.77,3049.08,2067.72,981.36,3049.08
TXN002419,Monitor,Electronics,Central,Customer_0349,2021,3,10,332.4,3324.02,2241.74,1082.28,3324.02
TXN002486,Tablet,Accessories,Central,Customer_0168,2021,3,43,320.33,13774.03,9355.0,4419.03,13774.03
TXN002504,Desktop,Storage,North,Customer_0057,2021,3,95,1011.04,96048.67,64482.18,31566.49,96048.67
TXN002534,Webcam,Accessories,West,Customer_0308,2021,3,23,68.53,1576.09,1090.38,485.71,1576.09
TXN002547,Headphones,Electronics,Central,Customer_0164,2021,3,51,103.17,5261.58,3089.61,2171.97,5261.58
TXN002568,Hard Drive,Accessories,South,Customer_0432,2021,3,27,129.33,3492.01,2352.53,1139.47,3492.01
TXN002663,Desktop,Electronics,North,Customer_0186,2021,3,60,866.28,51976.69,27340.64,24636.05,51976.69
TXN002717,Speakers,Storage,South,Customer_0448,2021,3,93,130.12,12101.54,6665.55,5435.99,12101.54
TXN002718,Monitor,Networking,North,Customer_0179,2021,3,97,350.5,33998.44,21388.89,12609.55,33998.44
TXN002749,Keyboard,Storage,South,Customer_0220,2021,3,20,42.27,845.3,454.32,390.99,845.3
TXN002764,Desktop,Networking,North,Customer_0154,2021,3,79,1111.93,87842.79,53732.36,34110.43,87842.79
TXN002795,Keyboard,Audio,East,Customer_0279,2021,3,62,40.26,2496.22,1667.22,829.0,2496.22
TXN002801,Headphones,Audio,East,Customer_0445,2021,3,35,107.81,3773.19,2408.75,1364.45,3773.19
TXN002803,Printer,Electronics,East,Customer_0293,2021,3,66,221.25,14602.78,10007.23,4595.55,14602.78
TXN002838,Laptop,Accessories,East,Customer_0478,2021,3,60,699.11,41946.33,25534.1,16412.22,41946.33
